,Location,2019 Population,Town or City,2019 Rental Rates,State,City,Violent crime,Murder and nonnegligent manslaughter,Rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson,Crime Population,Crime Rate,Urban Population by City Size Categories,Urban Population by City Size Ranges,Rental Rate Categories,Rental Rate Ranges,Crime Rate Categories,Crime Rate Ranges
104,"Phoenix, Arizona",1680992,city,1290,Arizona,Phoenix,11803,131,1139,3197,7336,55974,9471,39427,7076,201,1688722,8075.886143420076,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Average Crime,"7,951.131-9,683.737"
105,"Phoenix, Arizona",1680992,city,1793,Arizona,Phoenix,11803,131,1139,3197,7336,55974,9471,39427,7076,201,1688722,8075.886143420076,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Average Crime,"7,951.131-9,683.737"
106,"Phoenix, Arizona",1680992,city,1785,Arizona,Phoenix,11803,131,1139,3197,7336,55974,9471,39427,7076,201,1688722,8075.886143420076,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Average Crime,"7,951.131-9,683.737"
107,"Phoenix, Arizona",1680992,city,1100,Arizona,Phoenix,11803,131,1139,3197,7336,55974,9471,39427,7076,201,1688722,8075.886143420076,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Average Crime,"7,951.131-9,683.737"
108,"Phoenix, Arizona",1680992,city,1134,Arizona,Phoenix,11803,131,1139,3197,7336,55974,9471,39427,7076,201,1688722,8075.886143420076,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Average Crime,"7,951.131-9,683.737"
110,"Phoenix, Arizona",1680992,city,1576,Arizona,Phoenix,11803,131,1139,3197,7336,55974,9471,39427,7076,201,1688722,8075.886143420076,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Average Crime,"7,951.131-9,683.737"
111,"Phoenix, Arizona",1680992,city,1705,Arizona,Phoenix,11803,131,1139,3197,7336,55974,9471,39427,7076,201,1688722,8075.886143420076,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Average Crime,"7,951.131-9,683.737"
112,"Phoenix, Arizona",1680992,city,1349,Arizona,Phoenix,11803,131,1139,3197,7336,55974,9471,39427,7076,201,1688722,8075.886143420076,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
113,"Phoenix, Arizona",1680992,city,1441,Arizona,Phoenix,11803,131,1139,3197,7336,55974,9471,39427,7076,201,1688722,8075.886143420076,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
114,"Tucson, Arizona",548073,city,1105,Arizona,Tucson,3775,40,527,1105,2103,17943,2497,13196,2250,142,548374,7951.130597566384,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
115,"Tucson, Arizona",548073,city,871,Arizona,Tucson,3775,40,527,1105,2103,17943,2497,13196,2250,142,548374,7951.130597566384,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
116,"Tucson, Arizona",548073,city,1032,Arizona,Tucson,3775,40,527,1105,2103,17943,2497,13196,2250,142,548374,7951.130597566384,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
117,"Tucson, Arizona",548073,city,1139,Arizona,Tucson,3775,40,527,1105,2103,17943,2497,13196,2250,142,548374,7951.130597566384,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
118,"Tucson, Arizona",548073,city,1026,Arizona,Tucson,3775,40,527,1105,2103,17943,2497,13196,2250,142,548374,7951.130597566384,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
119,"Tucson, Arizona",548073,city,948,Arizona,Tucson,3775,40,527,1105,2103,17943,2497,13196,2250,142,548374,7951.130597566384,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
120,"Tucson, Arizona",548073,city,832,Arizona,Tucson,3775,40,527,1105,2103,17943,2497,13196,2250,142,548374,7951.130597566384,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
121,"Tucson, Arizona",548073,city,979,Arizona,Tucson,3775,40,527,1105,2103,17943,2497,13196,2250,142,548374,7951.130597566384,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
122,"Tucson, Arizona",548073,city,1103,Arizona,Tucson,3775,40,527,1105,2103,17943,2497,13196,2250,142,548374,7951.130597566384,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
123,"Tucson, Arizona",548073,city,1172,Arizona,Tucson,3775,40,527,1105,2103,17943,2497,13196,2250,142,548374,7951.130597566384,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
124,"Tucson, Arizona",548073,city,1149,Arizona,Tucson,3775,40,527,1105,2103,17943,2497,13196,2250,142,548374,7951.130597566384,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
125,"Tucson, Arizona",548073,city,1473,Arizona,Tucson,3775,40,527,1105,2103,17943,2497,13196,2250,142,548374,7951.130597566384,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
126,"Tucson, Arizona",548073,city,1148,Arizona,Tucson,3775,40,527,1105,2103,17943,2497,13196,2250,142,548374,7951.130597566384,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
127,"Tucson, Arizona",548073,city,1552,Arizona,Tucson,3775,40,527,1105,2103,17943,2497,13196,2250,142,548374,7951.130597566384,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
128,"Tucson, Arizona",548073,city,1406,Arizona,Tucson,3775,40,527,1105,2103,17943,2497,13196,2250,142,548374,7951.130597566384,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
129,"Tucson, Arizona",548073,city,1439,Arizona,Tucson,3775,40,527,1105,2103,17943,2497,13196,2250,142,548374,7951.130597566384,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
130,"Tucson, Arizona",548073,city,1664,Arizona,Tucson,3775,40,527,1105,2103,17943,2497,13196,2250,142,548374,7951.130597566384,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
131,"Tucson, Arizona",548073,city,1387,Arizona,Tucson,3775,40,527,1105,2103,17943,2497,13196,2250,142,548374,7951.130597566384,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
132,"Tucson, Arizona",548073,city,1320,Arizona,Tucson,3775,40,527,1105,2103,17943,2497,13196,2250,142,548374,7951.130597566384,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
133,"Tucson, Arizona",548073,city,1358,Arizona,Tucson,3775,40,527,1105,2103,17943,2497,13196,2250,142,548374,7951.130597566384,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
134,"Tucson, Arizona",548073,city,2120,Arizona,Tucson,3775,40,527,1105,2103,17943,2497,13196,2250,142,548374,7951.130597566384,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
136,"Little Rock, Arkansas",197312,city,895,Arkansas,Little Rock,3009,38,209,391,2371,12145,1760,9316,1069,45,198382,15383.250891988324,Small Urban Area,"50,000-200,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
137,"Bakersfield, California",384145,city,1750,California,Bakersfield,1766,34,116,701,915,16074,3888,9277,2909,470,388080,9410.509052571295,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Average Crime,"7,951.131-9,683.737"
138,"Bakersfield, California",384145,city,930,California,Bakersfield,1766,34,116,701,915,16074,3888,9277,2909,470,388080,9410.509052571295,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Average Crime,"7,951.131-9,683.737"
139,"Riverside, California",331360,city,2450,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
140,"Riverside, California",331360,city,2474,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
141,"Riverside, California",331360,city,1265,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
142,"Riverside, California",331360,city,1918,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
143,"Riverside, California",331360,city,2408,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
144,"Riverside, California",331360,city,2161,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
145,"Riverside, California",331360,city,1644,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
146,"Riverside, California",331360,city,2295,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
147,"Riverside, California",331360,city,1719,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
148,"Riverside, California",331360,city,1957,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
149,"Riverside, California",331360,city,2071,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
151,"Riverside, California",331360,city,1785,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
152,"Riverside, California",331360,city,2207,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
153,"Riverside, California",331360,city,1852,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
154,"Riverside, California",331360,city,2320,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
155,"Riverside, California",331360,city,3452,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
156,"Riverside, California",331360,city,2073,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
157,"Riverside, California",331360,city,1690,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
158,"Riverside, California",331360,city,1920,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
159,"Riverside, California",331360,city,1755,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
160,"Riverside, California",331360,city,2285,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
161,"Riverside, California",331360,city,1815,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
162,"Riverside, California",331360,city,1360,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
163,"Riverside, California",331360,city,1924,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
164,"Riverside, California",331360,city,1693,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
165,"Riverside, California",331360,city,1992,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
166,"Riverside, California",331360,city,2387,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
167,"Riverside, California",331360,city,1705,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
168,"Riverside, California",331360,city,1498,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
169,"Riverside, California",331360,city,2063,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
170,"Riverside, California",331360,city,1903,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
171,"Riverside, California",331360,city,2158,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
172,"Riverside, California",331360,city,1431,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
173,"Riverside, California",331360,city,2062,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
174,"Riverside, California",331360,city,1348,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
175,"Riverside, California",331360,city,1967,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
176,"Riverside, California",331360,city,1691,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
177,"Riverside, California",331360,city,1700,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
178,"Riverside, California",331360,city,2322,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
179,"Riverside, California",331360,city,1929,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
180,"Riverside, California",331360,city,1307,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
181,"Riverside, California",331360,city,1955,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
182,"Riverside, California",331360,city,1919,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
183,"Riverside, California",331360,city,1765,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
184,"Riverside, California",331360,city,2371,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
185,"Riverside, California",331360,city,3557,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
186,"Riverside, California",331360,city,2393,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
187,"Riverside, California",331360,city,1020,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
188,"Riverside, California",331360,city,1392,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lower Crime,"5,831.013-7,951.131"
189,"Riverside, California",331360,city,1774,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Lower Crime,"5,831.013-7,951.131"
190,"Riverside, California",331360,city,2241,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Highest Rent,"$1891.50-6,373",Lower Crime,"5,831.013-7,951.131"
191,"Riverside, California",331360,city,1013,California,Riverside,1686,17,139,476,1054,9790,1302,6997,1491,75,333260,6949.239497827137,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Lower Crime,"5,831.013-7,951.131"
